Tick,Step,DateTime,LocX,LocY,X,Y,ID
150,150,2023-10-20T19:35:04.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
150,150,2023-10-20T19:35:04.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
150,150,2023-10-20T19:35:04.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
150,150,2023-10-20T19:35:04.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
150,150,2023-10-20T19:35:04.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
150,150,2023-10-20T19:35:04.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
150,150,2023-10-20T19:35:04.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
150,150,2023-10-20T19:35:04.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
150,150,2023-10-20T19:35:04.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
150,150,2023-10-20T19:35:04.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
151,151,2023-10-20T19:35:05.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
151,151,2023-10-20T19:35:05.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
151,151,2023-10-20T19:35:05.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
151,151,2023-10-20T19:35:05.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
151,151,2023-10-20T19:35:05.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
151,151,2023-10-20T19:35:05.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
151,151,2023-10-20T19:35:05.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
151,151,2023-10-20T19:35:05.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
151,151,2023-10-20T19:35:05.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
151,151,2023-10-20T19:35:05.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
151,151,2023-10-20T19:35:05.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
151,151,2023-10-20T19:35:05.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
151,151,2023-10-20T19:35:05.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
151,151,2023-10-20T19:35:05.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
151,151,2023-10-20T19:35:05.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
151,151,2023-10-20T19:35:05.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
151,151,2023-10-20T19:35:05.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
151,151,2023-10-20T19:35:05.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
151,151,2023-10-20T19:35:05.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
151,151,2023-10-20T19:35:05.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
151,151,2023-10-20T19:35:05.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
151,151,2023-10-20T19:35:05.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
152,152,2023-10-20T19:35:06.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
152,152,2023-10-20T19:35:06.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
152,152,2023-10-20T19:35:06.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
152,152,2023-10-20T19:35:06.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
152,152,2023-10-20T19:35:06.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
152,152,2023-10-20T19:35:06.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
152,152,2023-10-20T19:35:06.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
152,152,2023-10-20T19:35:06.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
152,152,2023-10-20T19:35:06.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
152,152,2023-10-20T19:35:06.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
152,152,2023-10-20T19:35:06.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
152,152,2023-10-20T19:35:06.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
152,152,2023-10-20T19:35:06.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
152,152,2023-10-20T19:35:06.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
152,152,2023-10-20T19:35:06.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
152,152,2023-10-20T19:35:06.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
152,152,2023-10-20T19:35:06.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
152,152,2023-10-20T19:35:06.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
152,152,2023-10-20T19:35:06.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
152,152,2023-10-20T19:35:06.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
152,152,2023-10-20T19:35:06.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
152,152,2023-10-20T19:35:06.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
153,153,2023-10-20T19:35:07.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
153,153,2023-10-20T19:35:07.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
153,153,2023-10-20T19:35:07.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
153,153,2023-10-20T19:35:07.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
153,153,2023-10-20T19:35:07.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
153,153,2023-10-20T19:35:07.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
153,153,2023-10-20T19:35:07.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
153,153,2023-10-20T19:35:07.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
153,153,2023-10-20T19:35:07.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
153,153,2023-10-20T19:35:07.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
153,153,2023-10-20T19:35:07.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
153,153,2023-10-20T19:35:07.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
153,153,2023-10-20T19:35:07.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
153,153,2023-10-20T19:35:07.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
153,153,2023-10-20T19:35:07.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
153,153,2023-10-20T19:35:07.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
153,153,2023-10-20T19:35:07.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
153,153,2023-10-20T19:35:07.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
153,153,2023-10-20T19:35:07.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
153,153,2023-10-20T19:35:07.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
153,153,2023-10-20T19:35:07.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
153,153,2023-10-20T19:35:07.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
154,154,2023-10-20T19:35:08.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
154,154,2023-10-20T19:35:08.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
154,154,2023-10-20T19:35:08.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
154,154,2023-10-20T19:35:08.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
154,154,2023-10-20T19:35:08.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
154,154,2023-10-20T19:35:08.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
154,154,2023-10-20T19:35:08.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
154,154,2023-10-20T19:35:08.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
154,154,2023-10-20T19:35:08.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
154,154,2023-10-20T19:35:08.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
154,154,2023-10-20T19:35:08.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
154,154,2023-10-20T19:35:08.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
154,154,2023-10-20T19:35:08.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
154,154,2023-10-20T19:35:08.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
154,154,2023-10-20T19:35:08.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
154,154,2023-10-20T19:35:08.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
154,154,2023-10-20T19:35:08.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
154,154,2023-10-20T19:35:08.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
154,154,2023-10-20T19:35:08.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
154,154,2023-10-20T19:35:08.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
154,154,2023-10-20T19:35:08.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
154,154,2023-10-20T19:35:08.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
155,155,2023-10-20T19:35:09.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
155,155,2023-10-20T19:35:09.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
155,155,2023-10-20T19:35:09.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
155,155,2023-10-20T19:35:09.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
155,155,2023-10-20T19:35:09.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
155,155,2023-10-20T19:35:09.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
155,155,2023-10-20T19:35:09.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
155,155,2023-10-20T19:35:09.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
155,155,2023-10-20T19:35:09.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
155,155,2023-10-20T19:35:09.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
155,155,2023-10-20T19:35:09.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
155,155,2023-10-20T19:35:09.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
155,155,2023-10-20T19:35:09.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
155,155,2023-10-20T19:35:09.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
155,155,2023-10-20T19:35:09.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
155,155,2023-10-20T19:35:09.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
155,155,2023-10-20T19:35:09.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
155,155,2023-10-20T19:35:09.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
155,155,2023-10-20T19:35:09.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
155,155,2023-10-20T19:35:09.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
155,155,2023-10-20T19:35:09.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
155,155,2023-10-20T19:35:09.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
156,156,2023-10-20T19:35:10.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
156,156,2023-10-20T19:35:10.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
156,156,2023-10-20T19:35:10.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
156,156,2023-10-20T19:35:10.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
156,156,2023-10-20T19:35:10.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
156,156,2023-10-20T19:35:10.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
156,156,2023-10-20T19:35:10.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
156,156,2023-10-20T19:35:10.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
156,156,2023-10-20T19:35:10.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
156,156,2023-10-20T19:35:10.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
156,156,2023-10-20T19:35:10.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
156,156,2023-10-20T19:35:10.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
156,156,2023-10-20T19:35:10.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
156,156,2023-10-20T19:35:10.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
156,156,2023-10-20T19:35:10.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
156,156,2023-10-20T19:35:10.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
156,156,2023-10-20T19:35:10.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
156,156,2023-10-20T19:35:10.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
156,156,2023-10-20T19:35:10.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
156,156,2023-10-20T19:35:10.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
156,156,2023-10-20T19:35:10.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
156,156,2023-10-20T19:35:10.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
157,157,2023-10-20T19:35:11.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
157,157,2023-10-20T19:35:11.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
157,157,2023-10-20T19:35:11.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
157,157,2023-10-20T19:35:11.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
157,157,2023-10-20T19:35:11.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
157,157,2023-10-20T19:35:11.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
157,157,2023-10-20T19:35:11.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
157,157,2023-10-20T19:35:11.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
157,157,2023-10-20T19:35:11.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
157,157,2023-10-20T19:35:11.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
157,157,2023-10-20T19:35:11.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
157,157,2023-10-20T19:35:11.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
157,157,2023-10-20T19:35:11.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
157,157,2023-10-20T19:35:11.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
157,157,2023-10-20T19:35:11.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
157,157,2023-10-20T19:35:11.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
157,157,2023-10-20T19:35:11.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
157,157,2023-10-20T19:35:11.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
157,157,2023-10-20T19:35:11.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
157,157,2023-10-20T19:35:11.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
157,157,2023-10-20T19:35:11.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
157,157,2023-10-20T19:35:11.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
158,158,2023-10-20T19:35:12.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
158,158,2023-10-20T19:35:12.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
158,158,2023-10-20T19:35:12.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
158,158,2023-10-20T19:35:12.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
158,158,2023-10-20T19:35:12.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
158,158,2023-10-20T19:35:12.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
158,158,2023-10-20T19:35:12.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
158,158,2023-10-20T19:35:12.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
158,158,2023-10-20T19:35:12.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
158,158,2023-10-20T19:35:12.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
158,158,2023-10-20T19:35:12.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
158,158,2023-10-20T19:35:12.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
158,158,2023-10-20T19:35:12.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
158,158,2023-10-20T19:35:12.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
158,158,2023-10-20T19:35:12.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
158,158,2023-10-20T19:35:12.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
158,158,2023-10-20T19:35:12.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
158,158,2023-10-20T19:35:12.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
158,158,2023-10-20T19:35:12.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
158,158,2023-10-20T19:35:12.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
158,158,2023-10-20T19:35:12.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
158,158,2023-10-20T19:35:12.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
159,159,2023-10-20T19:35:13.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
159,159,2023-10-20T19:35:13.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
159,159,2023-10-20T19:35:13.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
159,159,2023-10-20T19:35:13.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
159,159,2023-10-20T19:35:13.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
159,159,2023-10-20T19:35:13.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
159,159,2023-10-20T19:35:13.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
159,159,2023-10-20T19:35:13.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
159,159,2023-10-20T19:35:13.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
159,159,2023-10-20T19:35:13.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
159,159,2023-10-20T19:35:13.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
159,159,2023-10-20T19:35:13.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
159,159,2023-10-20T19:35:13.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
159,159,2023-10-20T19:35:13.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
159,159,2023-10-20T19:35:13.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
159,159,2023-10-20T19:35:13.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
159,159,2023-10-20T19:35:13.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
159,159,2023-10-20T19:35:13.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
159,159,2023-10-20T19:35:13.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
159,159,2023-10-20T19:35:13.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
159,159,2023-10-20T19:35:13.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
159,159,2023-10-20T19:35:13.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
160,160,2023-10-20T19:35:14.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
160,160,2023-10-20T19:35:14.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
160,160,2023-10-20T19:35:14.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
160,160,2023-10-20T19:35:14.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
160,160,2023-10-20T19:35:14.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
160,160,2023-10-20T19:35:14.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
160,160,2023-10-20T19:35:14.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
160,160,2023-10-20T19:35:14.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
160,160,2023-10-20T19:35:14.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
160,160,2023-10-20T19:35:14.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
160,160,2023-10-20T19:35:14.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
160,160,2023-10-20T19:35:14.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
160,160,2023-10-20T19:35:14.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
160,160,2023-10-20T19:35:14.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
160,160,2023-10-20T19:35:14.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
160,160,2023-10-20T19:35:14.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
160,160,2023-10-20T19:35:14.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
160,160,2023-10-20T19:35:14.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
160,160,2023-10-20T19:35:14.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
160,160,2023-10-20T19:35:14.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
160,160,2023-10-20T19:35:14.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
160,160,2023-10-20T19:35:14.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
161,161,2023-10-20T19:35:15.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
161,161,2023-10-20T19:35:15.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
